description,subcategory
Subject- Mr Raja was upset about the service delay. -Customer ordered for Water + nuts which accidently skipped by the crew member delivering CCM 435493 Jessica Mcdaid. -Customer was upset asked why he was skipped. -CSV Miles 384022 spoke with Customer apologised and took over his service for the entire flight. -Customer was accepted the apology and no further complaints were made.,Business Class
"-In the middle of the 1st service around 0300 DXB time, captain instructed us to be seated for at least 20 minutes, forecast of turbulence.",Crew Procedures
-Customer had a bit too much to drink and was disturbing customer next to him. -He was forcing customer to listen to his music and he started touching the other customer's belongings.,Crew Procedures
-Customers were not happy because the air-conditioning was not working properly during boarding. -Aircraft temperature was from 29-31 degrees. -Captain already informed us regarding this issue during the brief.,First Class
"I would like to inform you about the excellent performance of the Economy crew during a medical situation. (Infant with high fever) Hisham Ibrahim 445701, prepared wet towels to assist the mother while she was trying to lower her baby temperature and assisting her to clean the baby vomit. Elie Assaker 442214, kept the communication open between me and the purser and assist me while taking the sample. Darren 453873, reassured the parents and kept me informed during the event about the cabin situation. Anastasia 454362, Joanna 440346, Rattakan 440126, Sayuri 443725, kept monitoring the cabin during this situation, making sure all customers needs were attended , and also keeping me informed about cabin situation.",Compliments
"-Customer was very uncomfortable because gentleman sitting next to her had a bit to drink and was bothering her, touching her things and forcing her to listen to his music.",Economy Class
-Customer was not happy as he had to wait for the menu to be ready. -He suggested that it should be prepared ahead of time.,FC Prod / Service
"BABY WITH HIGH FEVER - Patient (Infant) was suffering of temperature and vomiting - Temperature was 39'7 - Patient was travelling for long hours before flight - Patient took last meal at 20:00 , two hours before take off, a croissant and baby food (vegetable puree). - Patient is teething and parents were aware of some episodes of some fever the previous days.",Passenger
"Customer Complaint During meal service , customer received her special meal at time there was another 140 special meals, customer in front was with reclined seat as he was sleeping (night flight), MS Chandrakant asked why customer in front still reclined as she was eating, ''It never happened to her'', Crew : Elie 442214 , asked her if she would like he could ask customer in front of her to put his seat upright, she said what was the procedure as she always sees people to put their seats upright during service. Customer asked to speak to Senior. During landing, while seatbelt sign was on customer order to Crew: Joanna 440346, to open ML2 toilet, after crew informed her it was not safe to do it, customer replied to her: '' You don't understand, I want you to open it, I flew with Emirates before you were born ''.",Economy Class
-Customer's seat would not recline.,Systems (non
-Customer requested for a window seat but none available.,First Class
DURING SPML SERVICE CUSTOMER REQUESTED FOR WATER - Mr Alsakarneh requested to crew member Michaela a glass of water - Michaela was holding spml trays and could not offer him the water in that moment - Few minutes after she went to deliver the water and Mr Alsakarneh was not happy about it - Customer asked to speak to me,Economy Class
-Customers visa credit card was swiped for payment and error message showed service code not available. Cart number is df638 and hhc number is ba00800.,Equipment
"FYI, Mr. Menon was having issue with his IFE. There was no power in the remote control.",Economy Class
Customer claimed that she had requested for a VGML. There was nothing reflecting in the system and none was uplifted.,Food
"* One of the containers in J/C galley had a loose metal fitting. * When Fernando walked past it, it tore into his shirt sleeve and his shirt ended up with an irreparable tear. * Fernando could not have seen it coming as a I opened the container just as he walked past it.",Image 
HHC from DF 488 was not working so opening stock couldn't be printed.There was no closings stock from previous crew left and manual paperwork is not matching stocks. Since all this couldn't count and open DF,Equipment
